product_id,product_line,product_category,product_group,product_name,supplier_country,supplier_name,supplier_id,announcement_date,launch_date,lead_time,supplier_continent
240100100233,Sports,Assorted Sports Articles,Assorted Sports articles,Delicate Heart Rate,GB,EA Sports Limited,12283,2014-05-05T02:03:53.000+0000,2014-08-08T20:28:29.000+0000,96,Europe
240100100234,Sports,Assorted Sports Articles,Assorted Sports articles,Delicate Running - English,GB,EA Sports Limited,12283,2014-01-31T19:33:17.000+0000,2014-06-14T03:24:59.000+0000,133,Europe
240100100235,Sports,Assorted Sports Articles,Assorted Sports articles,"Detergent Wash, 300 Ml.",DE,Schroeder Trim GmBH,6246,2014-04-21T17:10:40.000+0000,2014-06-28T11:02:12.000+0000,68,Europe
240100100236,Sports,Assorted Sports Articles,Assorted Sports articles,Downproof 300 Ml.,DE,Schroeder Trim GmBH,6246,2014-01-05T14:47:24.000+0000,2014-04-30T12:35:09.000+0000,115,Europe
240100100237,Sports,Assorted Sports Articles,Assorted Sports articles,Dp Head Cover 2 Cap,US,Mayday Inc,4646,2013-07-30T06:47:28.000+0000,2013-10-15T22:50:16.000+0000,78,America
240100100238,Sports,Assorted Sports Articles,Assorted Sports articles,"Dp Home Run Cap,Cotton",US,Mayday Inc,4646,2013-01-15T00:30:08.000+0000,2013-04-22T02:28:37.000+0000,97,America
240100100239,Sports,Assorted Sports Articles,Assorted Sports articles,Eagle Blue,CA,CrystalClear Optics Inc,16814,2014-10-11T01:52:09.000+0000,2015-03-24T04:08:08.000+0000,164,America
240100100240,Sports,Assorted Sports Articles,Assorted Sports articles,Eagle Glass Pearl,CA,CrystalClear Optics Inc,16814,2014-08-01T16:26:30.000+0000,2014-11-20T19:06:50.000+0000,112,America
240100100241,Sports,Assorted Sports Articles,Assorted Sports articles,Eagle Red,CA,CrystalClear Optics Inc,16814,2014-12-19T20:43:12.000+0000,2015-03-01T23:49:00.000+0000,72,America
240100100242,Sports,Assorted Sports Articles,Assorted Sports articles,Eider Down Wash 300 Ml.,DE,Schroeder Trim GmBH,6246,2013-08-11T23:59:21.000+0000,2013-11-01T12:23:17.000+0000,81,Europe
240100100243,Sports,Assorted Sports Articles,Assorted Sports articles,Eider Tech Wash 300 Ml.,DE,Schroeder Trim GmBH,6246,2014-04-04T09:51:20.000+0000,2014-09-09T02:16:29.000+0000,158,Europe
240100100244,Sports,Assorted Sports Articles,Assorted Sports articles,Elbow Pads,US,SportPharma Inc,18009,2014-05-30T09:14:09.000+0000,2014-09-02T01:22:30.000+0000,95,America
240100100245,Sports,Assorted Sports Articles,Assorted Sports articles,Elbow Protection Elbow Pads,PT,Magnifico Sports,1684,2013-04-03T04:07:40.000+0000,2013-06-24T13:31:04.000+0000,82,Europe
240100100246,Sports,Assorted Sports Articles,Assorted Sports articles,Elbow Protection Elbow Pads Junior,US,Roll-Over Inc,3815,2013-12-04T19:52:15.000+0000,2014-02-24T23:31:16.000+0000,82,America
240100100247,Sports,Assorted Sports Articles,Assorted Sports articles,Electronic Disk,GB,Royal Darts Ltd,4514,2014-11-29T05:44:47.000+0000,2015-04-26T17:45:42.000+0000,148,Europe
240100100248,Sports,Assorted Sports Articles,Assorted Sports articles,Emmy Glass Black,CA,CrystalClear Optics Inc,16814,2013-08-25T10:43:55.000+0000,2013-09-17T15:03:59.000+0000,23,America
240100100249,Sports,Assorted Sports Articles,Assorted Sports articles,Emmy Glass Royal,CA,CrystalClear Optics Inc,16814,2014-11-29T17:48:36.000+0000,2014-12-22T04:44:55.000+0000,23,America
240100100250,Sports,Assorted Sports Articles,Assorted Sports articles,Emmy Glass Yellow,CA,CrystalClear Optics Inc,16814,2013-06-30T09:13:13.000+0000,2013-10-13T18:03:45.000+0000,105,America
240100100251,Sports,Assorted Sports Articles,Assorted Sports articles,Extra Turbo 33 Classic Side-By-Side,US,Roll-Over Inc,3815,2013-07-13T09:11:51.000+0000,2013-09-11T03:39:58.000+0000,60,America
240100100252,Sports,Assorted Sports Articles,Assorted Sports articles,"Extra Turbo 33, Side-By-Side",US,Roll-Over Inc,3815,2013-03-24T06:16:22.000+0000,2013-05-25T06:58:50.000+0000,62,America
240100100253,Sports,Assorted Sports Articles,Assorted Sports articles,Extra Turbo 99 Nylon Side-By-Side,US,Roll-Over Inc,3815,2014-09-03T21:13:20.000+0000,2014-12-24T19:13:58.000+0000,112,America
240100100254,Sports,Assorted Sports Articles,Assorted Sports articles,Fanatic Ball Size 4,US,Teamsports Inc,5810,2013-07-09T16:35:07.000+0000,2013-12-31T21:42:44.000+0000,176,America
240100100255,Sports,Assorted Sports Articles,Assorted Sports articles,Feeling Junior Left Hockey Stick,US,Roll-Over Inc,3815,2013-02-25T22:04:47.000+0000,2013-05-23T09:43:58.000+0000,86,America
240100100256,Sports,Assorted Sports Articles,Assorted Sports articles,Feeling Junior Right Hockey Stick,US,Roll-Over Inc,3815,2014-10-01T16:05:12.000+0000,2015-01-22T02:35:49.000+0000,113,America
240100100257,Sports,Assorted Sports Articles,Assorted Sports articles,Fga Away Children's Sports Shirt,US,Fga Sports Inc,14593,2013-04-17T18:08:23.000+0000,2013-08-05T12:04:46.000+0000,110,America
240100100258,Sports,Assorted Sports Articles,Assorted Sports articles,Fga Home Children's Shorts,US,Fga Sports Inc,14593,2014-04-27T12:31:43.000+0000,2014-08-11T12:39:24.000+0000,106,America
240100100259,Sports,Assorted Sports Articles,Assorted Sports articles,Fga Home Children's Sports Shirt,US,Fga Sports Inc,14593,2013-09-19T03:56:39.000+0000,2014-02-07T19:29:46.000+0000,142,America
240100100260,Sports,Assorted Sports Articles,Assorted Sports articles,Force Children's P.D.T-Shirt,BE,Force Sports,5922,2013-05-02T08:05:39.000+0000,2013-05-25T17:58:21.000+0000,23,Europe
240100100261,Sports,Assorted Sports Articles,Assorted Sports articles,Force Classic Children's Jacket,BE,Force Sports,5922,2014-07-28T21:08:48.000+0000,2014-11-15T23:43:42.000+0000,110,Europe
240100100262,Sports,Assorted Sports Articles,Assorted Sports articles,Force Classic Children's Pants,BE,Force Sports,5922,2013-03-20T02:04:54.000+0000,2013-05-01T14:33:32.000+0000,42,Europe
240100100263,Sports,Assorted Sports Articles,Assorted Sports articles,Force Coolmax Sprinter Children's Tights,BE,Force Sports,5922,2014-01-07T20:26:16.000+0000,2014-05-09T23:23:13.000+0000,122,Europe
240100100264,Sports,Assorted Sports Articles,Assorted Sports articles,General 33 Children's Goal Keeper Gloves,US,Teamsports Inc,5810,2013-06-23T02:01:27.000+0000,2013-07-21T16:00:57.000+0000,28,America
240100100265,Sports,Assorted Sports Articles,Assorted Sports articles,George Elastic Ankle Pad,GB,British Sports Ltd,1280,2013-01-22T12:32:10.000+0000,2013-05-04T01:24:06.000+0000,102,Europe
240100100266,Sports,Assorted Sports Articles,Assorted Sports articles,George Elastic Elbow Pad,GB,British Sports Ltd,1280,2014-06-28T16:57:08.000+0000,2014-08-23T18:51:56.000+0000,56,Europe
240100100267,Sports,Assorted Sports Articles,Assorted Sports articles,George Elastic Knee Pad,GB,British Sports Ltd,1280,2014-02-05T06:06:44.000+0000,2014-04-24T22:28:00.000+0000,79,Europe
240100100268,Sports,Assorted Sports Articles,Assorted Sports articles,George Elastic Wrist Pad,GB,British Sports Ltd,1280,2013-11-01T07:37:37.000+0000,2014-01-20T13:43:04.000+0000,80,Europe
240100100269,Sports,Assorted Sports Articles,Assorted Sports articles,Glidie Dull Black,CA,CrystalClear Optics Inc,16814,2013-12-26T10:14:24.000+0000,2014-04-10T02:25:01.000+0000,105,America
240100100270,Sports,Assorted Sports Articles,Assorted Sports articles,Glidie Gloss Olive,CA,CrystalClear Optics Inc,16814,2014-11-28T21:39:28.000+0000,2015-02-27T14:28:21.000+0000,90,America
240100100271,Sports,Unknown,Assorted Sports articles,Glidie Gloss Royal,CA,CrystalClear Optics Inc,16814,2014-10-18T05:38:32.000+0000,2015-04-12T19:55:34.000+0000,176,America
240100100272,Sports,Assorted Sports Articles,Assorted Sports articles,Glidie Gloss Wine,CA,CrystalClear Optics Inc,16814,2013-01-24T01:00:48.000+0000,2013-06-13T12:59:26.000+0000,140,America
240100100273,Sports,Assorted Sports Articles,Assorted Sports articles,Glove Ski Gloves,NO,Scandinavian Clothing A/S,50,2014-06-27T12:07:12.000+0000,2014-11-26T22:16:55.000+0000,153,Europe
240100100274,Sports,Assorted Sports Articles,Assorted Sports articles,Gobo Crystal Purple,CA,CrystalClear Optics Inc,16814,2013-03-31T00:18:55.000+0000,2013-09-23T23:48:48.000+0000,177,America
240100100275,Sports,Assorted Sports Articles,Assorted Sports articles,Gobo Crystal Red,CA,CrystalClear Optics Inc,16814,2014-03-11T21:17:59.000+0000,2014-07-13T12:02:50.000+0000,123,America
240100100276,Sports,Assorted Sports Articles,Assorted Sports articles,Gobo Crystal Royal,CA,CrystalClear Optics Inc,16814,2014-01-23T09:38:07.000+0000,2014-07-16T21:13:07.000+0000,175,America
240100100277,Sports,Assorted Sports Articles,Assorted Sports articles,Gobo Crystal Yellow,CA,CrystalClear Optics Inc,16814,2013-01-30T18:57:32.000+0000,2013-05-11T14:47:46.000+0000,101,America
240100100278,Sports,Assorted Sports Articles,Assorted Sports articles,Golden Arrow 20 Gram,GB,Royal Darts Ltd,4514,2013-09-10T23:20:00.000+0000,2013-09-30T23:53:07.000+0000,20,Europe
240100100279,Sports,Assorted Sports Articles,Assorted Sports articles,Golden Arrow 22 Gram,GB,Royal Darts Ltd,4514,2014-11-28T01:59:44.000+0000,2014-12-31T08:13:50.000+0000,33,Europe
240100100280,Sports,Assorted Sports Articles,Assorted Sports articles,Golden Arrow 24 Gram,GB,Royal Darts Ltd,4514,2013-04-09T02:23:37.000+0000,2013-07-08T12:16:44.000+0000,90,Europe
240100100281,Sports,Assorted Sports Articles,Assorted Sports articles,Golden Brown,CA,CrystalClear Optics Inc,16814,2013-08-08T21:13:21.000+0000,2013-12-27T01:09:22.000+0000,140,America
240100100282,Sports,Assorted Sports Articles,Assorted Sports articles,Grandslam Stutesman Tour 21 Jr.Alu Tennis,GB,GrandSlam Sporting Goods Ltd,17832,2014-04-15T02:02:29.000+0000,2014-08-29T16:52:39.000+0000,136,Europe
240100100283,Sports,Assorted Sports Articles,Assorted Sports articles,Grandslam Stutesman Tour 23 Jr.Alu Tennis,GB,GrandSlam Sporting Goods Ltd,17832,2013-11-10T13:36:38.000+0000,2013-11-26T10:02:49.000+0000,16,Europe
240100100284,Sports,Assorted Sports Articles,Assorted Sports articles,Grandslam Stutesman Tour 25 Jr.Tennis Racket,GB,GrandSlam Sporting Goods Ltd,17832,2013-12-19T08:42:08.000+0000,2014-01-03T16:01:26.000+0000,15,Europe
240100100285,Sports,Assorted Sports Articles,Assorted Sports articles,Grandslam Stutesman Tour Alu 23 Junior,GB,GrandSlam Sporting Goods Ltd,17832,2014-12-07T23:22:34.000+0000,2015-02-26T17:23:40.000+0000,80,Europe
240100100286,Sports,Assorted Sports Articles,Assorted Sports articles,Grandslam Stutesman Tour Junior Tennis Racket,GB,GrandSlam Sporting Goods Ltd,17832,2014-04-06T14:04:09.000+0000,2014-08-02T10:57:58.000+0000,118,Europe
240100100287,Sports,Assorted Sports Articles,Assorted Sports articles,Gray Latex Children's Swim Cap,US,Nautlius SportsWear Inc,6153,2014-01-24T12:54:40.000+0000,2014-06-06T22:43:53.000+0000,134,America
240100100288,Sports,Assorted Sports Articles,Assorted Sports articles,Hand Ball Knee Pad Super Rehband Ther,US,Teamsports Inc,5810,2013-10-23T16:05:54.000+0000,2014-02-24T18:02:37.000+0000,124,America
240100100289,Sports,Assorted Sports Articles,Assorted Sports articles,Hand Paddle Junior Hand Paddle,US,Nautlius SportsWear Inc,6153,2013-01-21T09:31:13.000+0000,2013-07-06T06:28:47.000+0000,166,America
240100100290,Sports,Assorted Sports Articles,Assorted Sports articles,Handball Union Autograph Handball D/32 P.U.,US,Teamsports Inc,5810,2014-10-01T12:15:58.000+0000,2014-12-19T05:01:31.000+0000,79,America
240100100291,Sports,Assorted Sports Articles,Assorted Sports articles,Handball Union Autograph Handball L/32 P.U.,US,Teamsports Inc,5810,2014-09-20T08:18:38.000+0000,2014-11-07T13:04:53.000+0000,48,America
240100100292,Sports,Unknown,Assorted Sports articles,Hawkeye Medium,GB,Royal Darts Ltd,4514,2014-09-05T11:03:04.000+0000,2015-01-31T04:26:12.000+0000,148,Europe
240100100293,Sports,Assorted Sports Articles,Assorted Sports articles,Hawkeye Nickel/Silver 19 Gram,GB,Royal Darts Ltd,4514,2014-12-24T19:35:17.000+0000,2015-05-28T06:45:49.000+0000,154,Europe
240100100294,Sports,Assorted Sports Articles,Assorted Sports articles,Hawkeye Nickel/Silver 22 Gram,GB,Royal Darts Ltd,4514,2013-05-04T10:38:45.000+0000,2013-05-23T08:04:49.000+0000,19,Europe
240100100295,Sports,Assorted Sports Articles,Assorted Sports articles,Hawkeye Nickel/Silver 24 Gram,GB,Royal Darts Ltd,4514,2013-01-24T05:47:37.000+0000,2013-06-17T03:05:28.000+0000,144,Europe
240100100296,Sports,Assorted Sports Articles,Assorted Sports articles,"Healtit Heel Plaster, 2-pack",US,Teamsports Inc,5810,2013-01-19T04:56:12.000+0000,2013-05-01T21:48:46.000+0000,103,America
240100100297,Sports,Assorted Sports Articles,Assorted Sports articles,Healtit Medium 5-pack in box,US,Teamsports Inc,5810,2014-01-16T10:06:16.000+0000,2014-02-12T16:13:09.000+0000,27,America
240100100298,Sports,Assorted Sports Articles,Assorted Sports articles,Healtit Small 6-pack in box,US,Teamsports Inc,5810,2013-06-15T15:07:35.000+0000,2013-10-13T09:48:30.000+0000,120,America
240100100299,Sports,Assorted Sports Articles,Assorted Sports articles,Heartsafe Tz Heartsafe,AU,Health-Sports,14162,2013-02-18T06:48:55.000+0000,2013-07-18T11:06:29.000+0000,150,Oceania
240100100300,Sports,Assorted Sports Articles,Assorted Sports articles,Heel Cup Heel sole 36/41 Standard,US,Teamsports Inc,5810,2013-06-17T08:35:05.000+0000,2013-08-19T12:13:58.000+0000,63,America
240100100301,Sports,Assorted Sports Articles,Assorted Sports articles,Heel Cup Heel sole 42/46 Large,US,Teamsports Inc,5810,2013-12-14T13:55:04.000+0000,2014-05-23T13:53:07.000+0000,160,America
240100100302,Sports,Assorted Sports Articles,Assorted Sports articles,Heel Pad Heel sole 36/41 Standard,US,Teamsports Inc,5810,2014-08-23T23:21:44.000+0000,2014-10-11T17:37:19.000+0000,48,America
240100100303,Sports,Assorted Sports Articles,Assorted Sports articles,Heel Pad Heel sole 42/46 Large,US,Teamsports Inc,5810,2014-09-21T07:15:22.000+0000,2014-12-17T23:09:47.000+0000,88,America
240100100304,Sports,Assorted Sports Articles,Assorted Sports articles,Hiclass Mundo 78a 36x72mm Black,US,Roll-Over Inc,3815,2013-08-21T12:11:01.000+0000,2014-02-06T16:54:30.000+0000,169,America
240100100305,Sports,Assorted Sports Articles,Assorted Sports articles,Hiclass Mundo 78a 36x72mm Pink-Swirl,US,Roll-Over Inc,3815,2014-05-13T03:49:22.000+0000,2014-10-26T02:40:12.000+0000,166,America
240100100306,Sports,Assorted Sports Articles,Assorted Sports articles,Hiclass Mundo 78a 36x72mm Xray,US,Roll-Over Inc,3815,2013-05-24T05:48:50.000+0000,2013-06-29T21:09:14.000+0000,37,America
240100100307,Sports,Assorted Sports Articles,Assorted Sports articles,Hiclass Mundo 78a 36x72mm Yellow-Swirl,US,Roll-Over Inc,3815,2013-09-17T10:21:24.000+0000,2013-11-02T19:02:47.000+0000,46,America
240100100308,Sports,Assorted Sports Articles,Assorted Sports articles,Hockey Low Bounce Ball,PT,Magnifico Sports,1684,2014-10-05T01:52:12.000+0000,2015-02-03T16:37:33.000+0000,121,Europe
240100100309,Sports,Assorted Sports Articles,Assorted Sports articles,Hockey Street Glider Puck,PT,Magnifico Sports,1684,2014-10-21T06:54:09.000+0000,2014-11-22T00:30:43.000+0000,32,Europe
240100100310,Sports,Assorted Sports Articles,Assorted Sports articles,Hockey Tape,PT,Magnifico Sports,1684,2013-05-21T07:28:28.000+0000,2013-10-12T03:31:17.000+0000,144,Europe
240100100311,Sports,Assorted Sports Articles,Assorted Sports articles,Hot Mini Backboard Ass Nba-Team,NL,Van Dammeren International,2995,2014-04-12T22:32:47.000+0000,2014-09-01T13:21:46.000+0000,141,Europe
240100100312,Sports,Assorted Sports Articles,Assorted Sports articles,Hot Mini Backboard Bulls,NL,Van Dammeren International,2995,2013-12-10T06:18:27.000+0000,2014-04-28T08:54:35.000+0000,139,Europe
240100100313,Sports,Assorted Sports Articles,Assorted Sports articles,Hot Skate Scooter,PT,Magnifico Sports,1684,2013-11-07T08:05:18.000+0000,2014-02-26T08:34:04.000+0000,111,Europe
240100100314,Sports,Assorted Sports Articles,Assorted Sports articles,Ht Cry Grey,CA,CrystalClear Optics Inc,16814,2014-01-01T21:36:49.000+0000,2014-06-10T14:09:42.000+0000,159,America
240100100315,Sports,Assorted Sports Articles,Assorted Sports articles,Ht Cry Red,CA,CrystalClear Optics Inc,16814,2014-02-05T08:56:06.000+0000,2014-03-03T08:56:22.000+0000,26,America
240100100316,Sports,Assorted Sports Articles,Assorted Sports articles,Ht Dull Black,CA,CrystalClear Optics Inc,16814,2014-07-21T02:42:44.000+0000,2014-11-19T10:24:52.000+0000,121,America
240100100317,Sports,Assorted Sports Articles,Assorted Sports articles,Inlet Purple/Black,NL,Van Dammeren International,2995,2014-07-31T17:58:07.000+0000,2015-01-24T17:54:46.000+0000,177,Europe
240100100318,Sports,Assorted Sports Articles,Assorted Sports articles,Inlet Yellow/Purple,NL,Van Dammeren International,2995,2013-10-13T13:40:40.000+0000,2014-03-02T00:39:24.000+0000,140,Europe
240100100319,Sports,Assorted Sports Articles,Assorted Sports articles,"Inline Aggressive Wheel, Assorted",US,Roll-Over Inc,3815,2014-12-22T19:50:24.000+0000,2015-02-15T08:59:24.000+0000,54,America
240100100320,Sports,Assorted Sports Articles,Assorted Sports articles,"Inline Fitness Wheel, Assorted",US,Roll-Over Inc,3815,2013-05-28T18:08:56.000+0000,2013-08-08T08:39:44.000+0000,72,America
240100100321,Sports,Assorted Sports Articles,Assorted Sports articles,"Inline Hockey Wheel, Assorted",US,Roll-Over Inc,3815,2014-12-25T06:26:36.000+0000,2015-05-27T05:39:37.000+0000,153,America
240100100322,Sports,Assorted Sports Articles,Assorted Sports articles,Jeff's 5.3 Hockey Sp.,PT,Magnifico Sports,1684,2013-08-12T16:02:15.000+0000,2014-01-17T23:48:01.000+0000,159,Europe
240100100323,Sports,Assorted Sports Articles,Assorted Sports articles,Jeff's 5.3 Hockey,PT,Magnifico Sports,1684,2014-01-19T08:11:47.000+0000,2014-06-21T07:42:28.000+0000,153,Europe
240100100324,Sports,Assorted Sports Articles,Assorted Sports articles,Jeff's 80/72mm,PT,Magnifico Sports,1684,2013-12-18T16:22:48.000+0000,2014-02-24T10:40:16.000+0000,68,Europe
240100100325,Sports,Assorted Sports Articles,Assorted Sports articles,Jeff's Hockey,PT,Magnifico Sports,1684,2013-12-07T21:37:14.000+0000,2014-02-09T03:33:49.000+0000,63,Europe
240100100326,Sports,Assorted Sports Articles,Assorted Sports articles,"Bent Minibasket w/Ball, Assorted",NL,Van Dammeren International,2995,2013-09-20T18:03:09.000+0000,2013-12-14T11:36:46.000+0000,85,Europe
240100100327,Sports,Assorted Sports Articles,Assorted Sports articles,Joe Children' s Home Shirt,US,Fga Sports Inc,14593,2013-03-26T17:33:33.000+0000,2013-07-23T01:06:58.000+0000,119,America
240100100328,Sports,Assorted Sports Articles,Assorted Sports articles,Jogging Bra Tights,US,A Team Sports,3298,2014-08-04T17:06:12.000+0000,2014-12-27T08:56:13.000+0000,145,America
240100100329,Sports,Assorted Sports Articles,Assorted Sports articles,Keeper Shirt Goal Keeper with Dbu Logo,GB,SportsFan Products Ltd,6071,2013-02-07T17:23:23.000+0000,2013-07-11T22:25:25.000+0000,155,Europe
240100100330,Sports,Assorted Sports Articles,Assorted Sports articles,"Kids Racer Glasses, Assorted Colours",US,Nautlius SportsWear Inc,6153,2014-10-31T06:59:49.000+0000,2015-04-18T08:50:25.000+0000,169,America
